Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-07-05,836.47,855.0,830.01,854.9,40.26904375,33954.6942348,843.195940921
2015-07-04,840.95999,840.95999,822.0,839.98,43.0319819,35772.7200274,831.30542559
2015-07-03,840.57445,840.95999,821.1301,840.95999,92.49994264,77215.8287749,834.766234131
2015-07-02,839.99,848.54,828.99999,840.36497,112.58926222,94562.2257237,839.886716185
2015-07-01,846.0,849.97999,820.0,839.47153,137.4586986,115526.407774,840.444504065
2015-06-30,818.99005,849.2,818.99005,847.99998,151.28804049,127371.057932,841.910950258
2015-06-29,803.0,849.96999,799.0,837.9,128.89304792,106507.420076,826.324008895
2015-06-28,796.78001,809.47,795.0,805.0,14.62749588,11712.7944546,800.738181757
2015-06-27,787.60738,809.5,782.7325,795.0,35.66923631,28525.1360421,799.712553253
2015-06-26,790.00005,802.9,776.0101,799.70667,66.05763866,52407.3952703,793.358593092
2015-06-25,786.661,791.99996,770.6,790.00005,79.84291988,62658.9145674,784.777343583
2015-06-24,790.0,795.5,782.0,791.99999,77.20601734,60798.0821074,787.478543799
2015-06-23,801.99999,801.99999,783.0101,786.1,127.68812681,101099.480147,791.768840791
2015-06-22,783.7,804.98999,783.7,794.02227,79.71218551,63401.326294,795.378095436
2015-06-21,794.91065,795.0,781.5,783.0,25.23224614,19887.9371162,788.195272266
2015-06-20,800.0,808.13124,778.01013,793.99,67.17499968,53410.0133897,795.087661245
2015-06-19,798.71268,828.88,786.3101,800.0,127.06973591,102369.412323,805.615999671
2015-06-18,791.5,800.0,770.0101,798.99945,125.93785768,99475.4785796,789.877487295
2015-06-17,750.0,834.73999,747.0,791.2674,205.12265225,157746.11741,769.033140318
2015-06-16,743.86541,770.0,732.00022,755.0,103.03137712,77195.5879657,749.243484107
2015-06-15,737.61133,745.0,724.99998,743.86541,176.20645388,130275.035328,739.331803458
2015-06-14,748.899,748.899,737.55101,740.09,22.69856694,16864.4014731,742.972079148
2015-06-13,738.28361,749.9,737.5,748.899,14.05997804,10499.8829709,746.792273861
2015-06-12,743.0,751.0,734.0,738.28361,122.58147307,91030.4562231,742.61186412
2015-06-11,753.71208,753.71208,734.0,749.89889,153.26358739,113917.628649,743.279147964
2015-06-10,751.99999,754.98999,738.88001,753.70195,113.12667655,84774.9278943,749.380521727
2015-06-09,751.99999,755.0,732.00001,751.99999,133.75948425,99200.978511,741.636969275
2015-06-08,754.0,755.0,739.01002,752.0,108.81148574,81345.1810395,747.578993948
2015-06-07,760.99999,762.0,748.01012,754.99999,14.10752903,10639.2093509,754.151157747
2015-06-06,759.99,768.87998,748.00013,768.87998,30.88247348,23501.6372542,761.002426488
2015-06-05,747.38484,768.96,740.0,762.0,115.54762268,87668.2361177,758.719513948
2015-06-04,751.99999,755.0,735.0,747.38484,32.67146329,24427.6474566,747.675341009
2015-06-03,761.8716,767.8,737.0,744.70001,113.04365461,84566.7334883,748.089167677
2015-06-02,747.9352,767.79999,732.00004,761.87192,132.51688344,99618.3730978,751.740989614
2015-06-01,768.97799,768.97799,732.0,748.0,149.36682501,112412.0838,752.590702736
2015-05-31,769.79422,769.99999,745.0,768.97896,139.06076047,105035.765104,755.322815355
2015-05-30,771.55719,773.99,760.00002,769.87054,86.22244576,66096.8446007,766.585127783
2015-05-29,767.98221,774.0,751.0,762.76252,105.27469439,80412.952414,763.839333659
2015-05-28,779.0,779.98999,761.46917,773.0,66.2930904,51143.6835537,771.478343296
2015-05-27,776.89924,1007.66,750.0,779.98999,307.06538417,241670.925186,787.034089951
2015-05-26,752.0,779.94679,745.62,777.98,143.19820471,108478.129592,757.538335144
2015-05-25,758.9,760.0,745.62,747.81002,101.83972605,77031.5747792,756.400058867
2015-05-24,756.7324,759.0,748.32226,755.00001,18.63582562,14128.5420962,758.138779805
2015-05-23,760.99999,760.99999,745.3216,756.65227,32.27197545,24321.2244885,753.632963256
2015-05-22,759.99999,761.0,745.06774,760.99998,173.1534053,130919.614534,756.090325265
2015-05-21,747.0,764.32999,738.02002,759.99956,134.42664142,101135.282385,752.345527019
2015-05-20,745.1,750.0,736.60001,739.00001,82.70904793,61498.1577716,743.548128176
2015-05-19,742.00001,751.0,738.33501,745.1,145.34510626,108368.652053,745.595464767
2015-05-18,749.99977,764.33,736.20003,751.99971,133.61722048,100119.106916,749.29793148
2015-05-17,744.94001,750.99999,742.88012,742.88012,20.34252359,15182.4223536,746.339178934
2015-05-16,762.99999,764.989,743.25,750.99999,30.76859028,23238.7656635,755.275605805
2015-05-15,742.76,764.999,736.88,756.99999,70.65675648,52897.0264138,748.64781585
2015-05-14,746.0,757.8,726.20001,747.29531,91.69741307,68188.7498485,743.62784691
2015-05-13,766.9,767.0,738.27101,746.5,155.53557111,116766.110725,750.735731328
2015-05-12,749.99,779.949,735.50988,767.0,104.54207842,78659.3287085,752.417877062
2015-05-11,749.72381,750.0,720.11,749.99,152.3320651,112979.302164,741.664613355
2015-05-10,749.39219,750.0,740.5164,749.8,12.6492667,9432.27076196,745.677278033
2015-05-09,740.25319,750.0,740.11,749.39219,21.72110104,16241.0781383,747.709709024
2015-05-08,735.0,750.0,725.9999,749.88257,117.43004382,87060.1821686,741.379116762
2015-05-07,736.26807,746.4999,712.36347,735.0,79.33577917,58265.1888399,734.412511599
2015-05-06,749.99997,750.0,725.59,725.59,137.09109161,102156.234793,745.170481858
2015-05-05,749.87,750.0,728.0,741.10002,106.52352399,79401.9788919,745.393842766
2015-05-04,749.0,750.0,720.11,749.9,177.64553992,132192.867919,744.138400429
2015-05-03,744.92036,749.0,735.86587,743.0,17.39365651,12960.8180223,745.146255752
2015-05-02,744.89382,749.789,733.10001,744.92036,47.81779673,35387.054449,740.039417725
2015-05-01,747.70999,750.0,735.00001,744.98999,64.26973806,47638.1523416,741.222133147
2015-04-30,722.28625,747.9,706.0,747.70999,298.32630898,215945.960441,723.858251656
2015-04-29,712.06659,725.26773,690.01011,715.1,148.43372184,104934.524978,706.945319955
2015-04-28,688.0,750.0,673.71256,716.08015,179.96005098,129664.671651,720.519198259
2015-04-27,691.99681,704.0,670.02203,689.99998,95.10544251,65573.8396802,689.48566927
2015-04-26,729.69217,729.69217,676.57339,691.99681,31.81830561,22301.6900349,700.907531289
2015-04-25,736.09826,749.79999,710.45001,729.89229,84.08042284,61092.9786825,726.601706069
2015-04-24,746.95,757.95,730.21934,734.00031,137.56836866,102144.710691,742.501431734
2015-04-23,750.85,760.99985,724.08,746.99999,177.09252096,131388.223328,741.918532842
2015-04-22,746.0,764.98,741.0,750.10013,205.35939912,153778.016331,748.823852185
2015-04-21,730.10773,749.97999,730.00004,746.0,66.77649352,49126.6943849,735.688440576
2015-04-20,736.0,745.0,729.0,737.81748,80.01085492,58875.3493747,735.842023355
2015-04-19,732.34599,745.89999,732.34599,736.0,30.05398645,22215.7064278,739.193333463
2015-04-18,745.0,749.43386,728.0,745.81984,67.23454632,49495.298125,736.158728423
2015-04-17,762.20003,762.20003,720.0,735.80554,130.22924444,96196.4876264,738.6703965
2015-04-16,717.52289,769.4443,711.9515,768.0,150.84760245,110598.515423,733.18046576
2015-04-15,727.99999,754.918,706.0,717.42235,70.91935368,51326.8470898,723.73540404
2015-04-14,753.80542,767.99999,713.0,730.99999,156.95974021,114408.729281,728.90493529
2015-04-13,783.94799,800.0,745.15,749.13351,137.88655346,106184.377357,770.085078587
2015-04-12,770.0,798.95999,750.01012,783.94999,37.06205396,28615.4060212,772.094446036
2015-04-11,777.25469,800.0,750.01012,770.0,98.05317567,76329.775992,778.452869786
2015-04-10,804.02667,820.0,768.28368,777.25469,126.37501615,100214.830629,792.995591077
2015-04-09,814.9999,814.9999,782.42,813.9414,121.19732856,97044.7055447,800.716539694
2015-04-08,845.43989,848.24588,796.00001,814.99995,359.4788535,294138.147758,818.234911161
2015-04-07,843.99996,849.51999,835.0,837.09001,133.973626,113026.814555,843.649738607
2015-04-06,844.89325,849.98999,832.05,843.99999,110.90456003,93378.392646,841.970723483
2015-04-05,841.69141,848.7,833.40045,845.91329,22.53623106,18884.7783294,837.974117284
2015-04-04,833.19998,849.0,832.02022,841.69222,31.67787063,26518.1210016,837.11816717
2015-04-03,849.99999,849.99999,831.00001,833.19998,49.09996386,41296.4898616,841.06965902
2015-04-02,832.99999,850.0,822.98999,849.99999,79.66146014,66512.7355085,834.94246015
2015-04-01,853.93255,860.0,802.0,834.98972,143.81046159,119692.83181,832.295720954
2015-03-31,840.0,865.99999,825.14,839.96971,109.29999681,92351.1654867,844.932920238
2015-03-30,820.01002,875.0,810.0,846.21441,92.23406011,77338.7485401,838.505303223
2015-03-29,848.6,849.0,820.01,820.01002,27.63886901,23059.8922766,834.328360839
2015-03-28,834.4712,849.0,825.13571,848.87,25.74673124,21543.488571,836.746551247
2015-03-27,829.94335,837.97999,816.09977,832.3859,111.94054495,92700.6364815,828.123862743
2015-03-26,831.66,842.94984,802.51021,820.60091,87.02943303,71988.6666052,827.176095475
2015-03-25,837.89579,839.18564,780.0,831.65736,122.17647316,100163.653127,819.827668422
2015-03-24,875.99998,876.49,820.0,839.18563,176.09400168,148067.678906,840.844534699
2015-03-23,873.0,879.0,850.00111,875.99998,156.04951473,136294.641427,873.40637786
2015-03-22,879.76977,879.86987,865.00001,873.0,20.28587358,17743.0622599,874.6511305
2015-03-21,891.999,892.0,870.0,879.86987,29.78340665,26353.8400549,884.849754247
2015-03-20,896.89999,896.99997,880.06701,891.999,78.59413283,69987.3583393,890.490877871
2015-03-19,886.76975,913.33,851.70707,896.86909,165.92456371,144951.227418,873.597158713
2015-03-18,967.99999,967.99999,844.99997,851.11657,169.33445657,155614.423646,918.976720968
2015-03-17,965.0,969.95,957.00001,967.99999,97.41617917,94137.2349539,966.340866127
2015-03-16,966.0,969.94999,955.06167,965.0,106.96368861,102988.178114,962.833083375
2015-03-15,964.61819,969.99999,940.0,966.0,12.93432589,12347.7743242,954.651555036
2015-03-14,960.25146,988.0,948.01,967.82366,41.74879837,40275.153509,964.702101174
2015-03-13,950.0,1059.0,920.09384,990.13972,242.27435884,235960.834703,973.940601197
2015-03-12,899.0,979.9,889.00034,951.0,122.17476035,113104.877312,925.763038028
2015-03-11,898.98,899.0,873.50501,899.0,114.85576572,102883.879025,895.765905869
2015-03-10,898.99999,898.99999,864.10001,898.99999,120.82445238,107721.425403,891.553185476
2015-03-09,847.4972,900.0,830.00281,898.99999,103.78632338,89192.8880258,859.38961051
2015-03-08,827.97,847.77,823.999,847.77,21.58067309,17923.1616743,830.519122345
2015-03-07,809.0,828.0,800.0,827.98,43.07365713,35176.4438939,816.657935215
2015-03-06,808.89195,809.0,790.27075,808.911,109.35780806,88195.5500788,806.486081272
2015-03-05,808.99999,810.0,790.01,790.01,127.24525834,102253.758059,803.595822688
2015-03-04,822.94513,828.0,780.0084,809.49117,147.94663797,118754.266923,802.683106236
2015-03-03,774.2,830.0,746.12,823.99999,223.51896115,173298.841373,775.32053872
2015-03-02,731.00001,774.2,721.00002,774.2,193.65804791,144508.75054,746.20575855
2015-03-01,736.0,739.0,730.0,737.0,40.30776284,29656.6076568,735.754246012
2015-02-28,729.99999,736.0,721.00003,736.0,26.02225684,19107.6991013,734.28293398
2015-02-27,713.0,740.0,705.50001,729.99999,114.79612528,83881.8927445,730.703170859
2015-02-26,700.0,714.0,695.00001,714.0,108.57916627,77203.0926853,711.030442924
2015-02-25,709.0,715.9,693.0,700.0,102.86994383,72810.4568387,707.791354091
2015-02-24,715.0,715.94,691.65,708.0,75.03140525,53277.3130454,710.066842916
2015-02-23,700.0,727.0,670.00008,715.89,110.00374815,77684.7940308,706.201337112
2015-02-22,711.5268,735.3772,688.99,700.0,27.01030397,19014.7599201,703.981707915
2015-02-21,719.99999,737.11209,705.28808,709.70738,31.2943208,22488.1536802,718.601749624
2015-02-20,715.0,723.0,700.0,719.99999,122.19990248,87366.2009936,714.944932201
2015-02-19,687.92551,715.0,687.03,712.0,95.50400021,67985.4261381,711.859461265
2015-02-18,711.8343,739.0,660.0,699.02,105.25442552,74424.8729503,707.094951899
2015-02-17,701.02405,711.91,680.0,711.8343,9.16548402,6354.40218241,693.296957209
2015-02-16,699.98994,714.98,681.0,702.78513,18.25989962,12667.9029357,693.755343638
2015-02-15,715.0,740.00001,694.99999,696.0,51.38436898,36614.8020937,712.566930772
2015-02-14,697.99,725.0,697.99,715.0,79.67425247,57194.4953553,717.854182276
2015-02-13,672.67038,700.0,663.56383,697.99,144.27339394,98796.3350728,684.785547597
2015-02-12,671.67994,674.0,663.0,673.52924,94.03576159,62938.3322387,669.302095017
2015-02-11,669.3,674.5,657.08904,671.67999,83.15627058,55735.6104579,670.251444288
2015-02-10,666.46829,674.0,642.23965,669.34999,72.4273965,48144.0216023,664.721140464
2015-02-09,658.61408,667.00595,637.0,666.55389,161.78003028,104788.600049,647.722712549
2015-02-08,667.99999,674.0,646.0,650.0,9.89766491,6509.10155924,657.640122031
2015-02-07,656.80182,670.0,646.61001,668.0,22.66293844,15000.8639234,661.911691773
2015-02-06,644.9,658.39,635.17963,656.88438,119.62399737,77853.5965807,650.819219324
2015-02-05,668.94434,668.94434,631.15025,644.90287,124.98514131,80636.6505721,645.169895613
2015-02-04,660.06,684.85,647.02,668.94714,124.91172252,82746.5094364,662.439903694
2015-02-03,672.02651,700.0,660.0,675.50461,151.43946489,104086.751148,687.315893669
2015-02-02,658.0,685.0,650.0,685.0,80.73266221,54024.3997528,669.176492809
2015-02-01,646.0,672.99999,620.0,638.00023,103.47689317,65666.1794129,634.597516424
2015-01-31,666.70843,693.33,644.0,679.94995,66.45101891,44025.3741526,662.523688497
2015-01-30,655.99998,700.0,640.126,653.33,101.11908641,67355.1597948,666.097392551
2015-01-29,693.14919,693.21036,635.0,655.99991,154.10530701,101318.040572,657.45977564
2015-01-28,721.99999,748.6768,651.00001,694.94999,262.35116951,182247.671072,694.670701917
2015-01-27,740.0,780.0,702.0,748.67679,216.29774243,160255.361821,740.901684969
2015-01-26,691.42999,828.833,691.42999,740.0,227.2660645,168928.845337,743.308710469
2015-01-25,680.0,693.95,660.0,683.39469,45.28965252,30774.9749469,679.514485859
2015-01-24,645.94998,689.99999,625.05015,689.99999,65.76478011,43384.7259783,659.695446495
2015-01-23,642.30181,647.98999,620.00001,645.94998,76.05337447,48655.7094378,639.757404282
2015-01-22,632.98,659.98999,621.00001,646.47361,146.19381173,94484.8895209,646.298830318
2015-01-21,612.66434,632.98,601.0,632.98,113.62377137,69860.8758665,614.843839666
2015-01-20,620.28326,649.99999,612.13022,621.78213,256.68239032,158774.908104,618.565644127
2015-01-19,627.07041,664.21137,608.00001,629.5123,138.38845246,87999.7374259,635.889309127
2015-01-18,626.99999,634.0,607.0261,634.0,12.02078991,7534.33737823,626.775564222
2015-01-17,622.17113,650.0,583.2061,627.0,87.38661404,54456.6926576,623.169729779
2015-01-16,641.00001,669.98999,601.0,630.04413,190.7593922,120599.093113,632.205270327
2015-01-15,550.38663,710.0,511.00007,645.86697,243.35797035,156157.947854,641.680022355
2015-01-14,709.97333,710.04715,455.27582,551.0,220.92901918,127777.943165,578.366498158
2015-01-13,825.03488,839.81321,650.01009,709.97333,219.20592657,165084.969366,753.104498356
2015-01-12,829.34435,857.62425,815.0,832.01278,59.4564912,50002.9388812,841.000500903
2015-01-11,849.00001,870.34128,820.0,820.0,107.01957792,90040.0989074,841.342310046
2015-01-10,899.48215,899.48215,846.0,849.0,58.02390929,50238.8987166,865.830988145
2015-01-09,898.50368,906.0,870.05009,885.03,78.44610199,69720.4851482,888.769274438
2015-01-08,892.6268,920.0,862.01009,885.99965,120.78457941,108294.138552,896.589109976
2015-01-07,859.0,913.77777,838.99914,905.0,135.4551911,118444.147347,874.415711835
2015-01-06,800.0,859.67413,788.0,858.83564,64.40824087,53052.3369982,823.688650421
2015-01-05,802.96001,849.65,786.01014,800.0,78.23534422,63103.1925149,806.581643425
2015-01-04,845.17516,864.09826,763.0,848.99999,69.09253508,56106.5798997,812.049808778
2015-01-03,913.63831,921.84715,845.0,849.99999,76.06934995,67028.672721,881.152169239
2015-01-02,880.10005,945.99023,880.10005,916.5742,75.82179909,69411.8747947,915.460667352
2015-01-01,897.03745,914.98999,880.00001,910.98999,22.37346225,19974.7917147,892.789479407
2014-12-31,882.13221,931.58,852.0,880.00001,73.51432318,65923.6489364,896.745642002
2014-12-30,910.08801,926.20305,846.0,879.822,95.45235057,85476.2598157,895.486169856
2014-12-29,915.03013,930.0,900.0,910.77796,69.45563707,63532.5870461,914.721824264
2014-12-28,932.35811,940.0,913.0,924.96475,17.97602102,16547.4070034,920.526683019
2014-12-27,954.89999,955.0,914.0,934.86882,89.15282713,82605.4511599,926.560085857
2014-12-26,927.40033,957.0,911.0,954.99999,62.5193704,58641.8189175,937.978398411
2014-12-25,929.99998,929.99998,910.0,915.03298,8.87231313,8150.72858696,918.670077074
2014-12-24,961.1931,961.1931,922.62151,924.0,81.0690771,76062.6500544,938.244923654
2014-12-23,944.89991,979.99999,934.99999,940.0,96.17157058,91924.215581,955.835649003
2014-12-22,913.61905,980.0,906.69776,943.42902,92.87861816,87894.8162502,946.340697046
2014-12-21,941.19957,941.99999,905.0,905.00004,31.56459215,29037.9906768,919.954566142
2014-12-20,911.01,945.0,910.0,942.0,36.09818732,33480.9466281,927.49661725
2014-12-19,888.85997,911.01,870.00283,911.01,81.36021289,73036.4235593,897.692139252
2014-12-18,926.9962,951.31934,872.4215,888.86496,88.36377834,79749.7630596,902.516444609
2014-12-17,965.00009,972.20783,895.0,951.10065,106.43273155,99828.6500433,937.950652863
2014-12-16,998.00287,1009.95,965.0001,965.99998,124.60249196,123350.714505,989.953832903
2014-12-15,1010.99999,1014.00023,992.00002,998.0029,78.03708193,78786.9981721,1009.60974224
2014-12-14,981.00001,1014.0,981.00001,991.00012,17.77627742,17791.6139729,1000.86275391
2014-12-13,1019.50344,1019.51347,980.0,988.0,45.57082601,45581.4997474,1000.23422304
2014-12-12,993.334,1025.4888,993.1,1023.27,54.8967136,55579.4027383,1012.43588356
2014-12-11,974.00563,1033.33,960.1,999.99,103.90312172,103530.415632,996.412946194
2014-12-10,1001.95065,1001.99899,960.00101,974.0,86.80666323,85422.3630215,984.053065088
2014-12-09,1010.11,1019.99432,968.0,1001.96494,162.7743725,161280.444709,990.82209461
2014-12-08,1018.97922,1024.96999,1000.0,1019.99998,72.04829257,73073.0529371,1014.22324292
2014-12-07,1035.0,1035.87675,986.0,1024.99465,63.19738236,63555.1961342,1005.66184486
2014-12-06,1022.3,1039.98518,1015.5,1025.0,42.0895005,43155.8657372,1025.33565912
2014-12-05,1029.97707,1040.0,1013.0,1022.3,46.74436227,48099.2546546,1028.9851507
2014-12-04,1029.99992,1039.0,1012.12992,1029.99993,94.6327979,96937.3762165,1024.35284983
2014-12-03,1027.00001,1037.0,1020.1,1029.99993,78.5784202,80995.5230428,1030.7603899
2014-12-02,1039.87995,1045.0,1025.04222,1035.0,54.42452251,56400.868794,1036.31352546
2014-12-01,1019.00023,1045.0,1012.0,1039.87987,83.19533151,85674.2154106,1029.79594955
2014-11-30,1019.99999,1020.0,1005.99923,1019.00023,15.32412924,15515.0757103,1012.4605103
2014-11-29,1019.99999,1020.0,1004.03281,1019.99998,7.24098538,7377.05826127,1018.79203922
2014-11-28,1010.0,1020.0,990.0,1019.99999,81.90579203,82285.4994732,1004.63590466
2014-11-27,1009.85985,1026.98,1000.00001,1010.99999,83.12413795,84008.2212978,1010.63569944
2014-11-26,1029.99983,1037.59,990.3,1009.95996,119.78318154,121101.763526,1011.00807283
2014-11-25,1030.00001,1045.99,1010.00003,1022.45221,71.99331397,74232.1720592,1031.09813906
2014-11-24,971.00426,1042.96,971.00426,1030.00003,101.44765469,103140.305246,1016.68496488
2014-11-23,962.99998,993.0,948.00002,993.0,28.55687732,27769.2308855,972.418327617
2014-11-22,943.99999,994.0,943.00001,963.99951,35.88435867,34811.1458768,970.09246276
2014-11-21,985.00007,1020.0,943.0,943.99998,179.89731974,176264.905989,979.808405395
2014-11-20,1050.89938,1058.99998,980.0,1001.99999,129.03883308,130825.245977,1013.84399451
2014-11-19,1040.00215,1083.99,1023.5,1050.89989,104.51373493,110452.350313,1056.82138704
2014-11-18,1063.99999,1065.0,1036.01,1055.99998,70.00629792,73865.4874689,1055.12631954
2014-11-17,1040.0,1100.0,1000.0,1063.99999,171.2788112,181086.717576,1057.26281206
2014-11-16,1056.00005,1056.00005,1030.0003,1050.0,41.66894304,43640.7843725,1047.32160666
2014-11-15,1087.30199,1098.0,1040.00001,1060.0,96.95206361,103901.67176,1071.68086879
2014-11-14,1125.00014,1150.0,1052.0,1098.0,100.01119048,110349.572557,1103.37225292
2014-11-13,1113.9105,1189.999,1060.09999,1132.8,181.22647926,205457.205627,1133.70411689
2014-11-12,1017.99999,1200.0,1000.00003,1113.91042,223.51829216,246118.625604,1101.11178475
2014-11-11,986.5,1018.0,986.5,1018.0,122.33763898,122205.375367,998.918864102
2014-11-10,996.99999,1029.9,963.033,998.99999,150.1569943,150617.658296,1003.06788237
2014-11-09,944.99922,1000.0,927.00001,999.99999,57.19585985,55150.677713,964.242479397
2014-11-08,935.99395,956.0,923.0,944.99922,53.55746984,50367.9019246,940.445881313
2014-11-07,938.99999,1000.0,900.0,935.99399,176.9321813,166540.512592,941.267503561
2014-11-06,905.00001,939.0,892.1,938.99999,111.27470067,102332.497018,919.63848388
2014-11-05,875.99996,928.0,863.90019,907.00198,117.31794019,106542.053599,908.148007253
2014-11-04,855.0,898.0,851.1,876.0,126.56665921,110463.747913,872.771301717
2014-11-03,826.80037,876.0,821.2,860.0,107.00794748,90652.847447,847.159950096
2014-11-02,840.0,855.0,816.0,840.0,32.85045935,27479.8832217,836.514428274
2014-11-01,886.0,922.0,835.00005,840.0,116.65981786,102003.379953,874.366014148
2014-10-31,886.0004,923.0518,872.0,889.99998,144.45407097,129045.175207,893.330138364
2014-10-30,916.49999,916.79,860.0,899.99998,148.6940049,132786.827397,893.020720552
2014-10-29,929.99998,945.0,872.0,916.999,209.76804038,191219.707062,911.576933816
2014-10-28,964.99998,970.0,922.0,944.99999,75.74620244,71417.7366188,942.855672208
2014-10-27,939.99986,979.2,918.00008,964.99998,152.20121419,145798.446806,957.932218756
2014-10-26,906.99998,949.99998,903.00001,922.00001,12.76577908,11858.5860267,928.93555124
2014-10-25,939.99999,940.0,880.00001,906.99992,46.09644551,42319.4789386,918.06382185
2014-10-24,974.99996,994.0,926.00001,939.99999,179.76700466,171168.135374,952.166587507
2014-10-23,1000.0,1009.97999,931.0,974.99999,170.61824104,166518.226996,975.969661748
2014-10-22,1000.0,1020.0,981.1,1007.99999,70.37721196,70224.2776679,997.826934488
2014-10-21,970.0,1000.0,967.0,990.0,97.28474432,96211.0787939,988.963680445
2014-10-20,970.98,979.97,927.0,971.0,96.18345866,92731.6064494,964.111789504
2014-10-19,975.0,999.0,960.0,963.00002,60.21396591,58633.0314244,973.744720818
2014-10-18,999.9999,1000.0,968.00001,986.0,89.48527982,87542.6121806,978.290645755
2014-10-17,984.0,1019.99921,935.00005,985.00002,116.63881175,115073.83758,986.582732229
2014-10-16,993.1,1018.99999,950.0,984.0,108.72678139,107818.44924,991.645736787
2014-10-15,1023.99998,1038.99879,983.00001,1019.99999,84.10719704,84972.2491797,1010.28511436
2014-10-14,981.99998,1099.99,960.04,1023.99998,108.32975441,110498.433408,1020.01923673
2014-10-13,928.00006,989.99921,928.0,986.5,90.24951668,86394.5724763,957.285708051
2014-10-12,934.79978,950.0,900.0,950.0,30.51679099,28398.7784924,930.595176331
2014-10-11,920.00013,934.999,901.00001,934.79983,25.66574087,23653.1863775,921.585957612
2014-10-10,939.99998,979.98995,906.0,920.00027,150.72820883,141599.645755,939.436929915
2014-10-09,906.0,1022.89998,880.0,954.75001005,179.45910968,173477.364933,966.667923643
2014-10-08,861.00078,909.99999,803.0,906.0,148.67459745,129744.053995,872.671298392
2014-10-07,839.99999,900.0,800.0,890.0,131.00335157,113766.48166,868.424206686
2014-10-06,776.0,929.98999,755.0,841.0,142.16929443,122230.241895,859.75134353
2014-10-05,898.99999,898.99999,730.11001,776.0,54.09501797,44303.2955502,818.99031025
2014-10-04,937.99,994.99,854.00001,867.00001,91.00890347,81756.6471101,898.336799949
2014-10-03,985.99998,999.99999,911.00005,996.33,135.86836987,131707.578257,969.376304311
2014-10-02,997.0,1023.0,975.0,994.99989,84.20407565,83753.5342204,994.64941066
2014-10-01,1000.0,1049.0,982.5,997.0,67.7760709,68262.8199287,1007.18172391
2014-09-30,998.97999,1069.99999,962.99998,1000.0,112.42261757,112832.930082,1003.64973277
2014-09-29,994.14,1029.97996,960.02,1004.99,84.13783793,83887.9260201,997.02973221
2014-09-28,1074.99,1074.99906,960.0,994.14,53.52263753,54173.849816,1012.167044
2014-09-27,1050.0,1079.99897,1011.00001,1074.99906,38.72059664,41078.5651184,1060.89700787
2014-09-26,1048.00001,1085.27999,1018.1,1052.99991,83.55399535,87885.4908662,1051.84067498
2014-09-25,1083.99999,1114.99999,1018.0,1073.27998,65.36317844,69561.9831769,1064.23807466
2014-09-24,1070.00001,1144.99999,1050.0,1087.99999,72.21056821,78836.7678231,1091.7621863
2014-09-23,1010.00001,1152.0,1006.00001,1035.10001,114.96820662,122306.956495,1063.8328638
2014-09-22,991.2,1033.0,961.00001,1028.0,113.37506405,114539.803649,1010.27333134
2014-09-21,1049.99983,1049.99983,990.0,991.2,14.30759121,14614.3415545,1021.4396917
2014-09-20,1010.0,1088.87,993.00001,1049.99983,41.55710692,43166.3595636,1038.72388534
2014-09-19,1110.9999,1111.96999,809.0,1012.64999,182.44058157,182499.289735,1000.32179334
2014-09-18,1162.99895,1162.99895,1029.99999,1112.0,173.54986548,189976.098256,1094.6484904
2014-09-17,1180.69,1192.0,1137.00001,1162.99999,150.54975345,175161.650098,1163.48015247
2014-09-16,1169.0,1237.77,1163.01001,1169.99999,96.87127273,114796.812442,1185.0449489
2014-09-15,1168.64,1196.99,1165.0,1165.0,64.53553601,75977.7230094,1177.30056504
2014-09-14,1192.99976,1200.0,1168.5,1168.99994,12.39495396,14624.0672136,1179.84038188
2014-09-13,1180.0,1255.0,1159.00018,1168.00004,25.5637756,30178.3255509,1180.51128375
2014-09-12,1160.80001,1259.99999,1153.0,1257.98999,133.6099244,157854.973374,1181.46143771
2014-09-11,1169.99994,1197.76,1158.0,1160.80001,66.47300872,77899.8617333,1171.90214846
2014-09-10,1139.99998,1198.88,1135.0,1169.99994,73.07259912,85357.7827646,1168.12298717
2014-09-09,1144.00909,1166.0,1124.01005,1139.99999,58.92995095,67410.4440913,1143.90802986
2014-09-08,1132.0,1180.0,1123.33001,1144.49996,80.57176244,93259.339389,1157.46927416
2014-09-07,1130.0,1177.0,1130.0,1132.0,7.33101264,8363.51720926,1140.8406478
2014-09-06,1199.99899,1199.99899,1125.01,1144.99949,36.13365877,41176.6055485,1139.56369076
2014-09-05,1169.99992,1210.0,1125.00001,1170.0,61.41777236,71725.8336869,1167.83515472
2014-09-04,1124.99999,1175.0,1100.0,1154.99999,62.56975085,71439.2711279,1141.75412491
2014-09-03,1172.0,1200.0,1092.0116,1122.0,89.72442709,101430.432664,1130.46620585
2014-09-02,1179.9896,1240.0,1154.0,1157.0,80.61558675,96123.2899732,1192.36606528
2014-09-01,1188.89998,1230.0,1154.0,1179.9896,81.75176836,97293.7527019,1190.11190404
2014-08-31,1244.99991,1244.99991,1160.5,1188.89998,23.14755305,27881.3600355,1204.50571925
2014-08-30,1250.99999,1250.99999,1235.0,1244.99992,6.77270991,8427.87196845,1244.38697072
2014-08-29,1266.96953,1266.96953,1230.01,1257.99999,45.85961388,57073.7134829,1244.53105149
